chapter,item_id,item_index,q_type,reference,question,standard_answer,method,model,generated_answer,score
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_low,qwen1.5b,An angel of Master A.,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_low,qwen1.7b,The angel of Master A appeared in the temple to Person A.,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_medium,llama1b,An angel,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_medium,qwen1.5b,The messenger of Object 01.,0.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_medium,qwen1.7b,Master A's messenger.,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-1.3B,llama1b,Messenger B of Master A appeared to him in the temple.,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-1.3B,qwen1.5b,An angel appeared to him.,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-1.3B,qwen1.7b,The Lord's Messenger B appeared in the temple to Person A.,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_high,llama1b,An angel.,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_high,qwen1.5b,Angel of Master A.,1.0
luke1,uw-174322-open,7,open,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_high,qwen1.7b,The angel of Master A appeared to Person A in the temple.,1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,google_word_by_word,llama1b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,google_word_by_word,qwen1.5b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,google_word_by_word,qwen1.7b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,mBART-50,llama1b,None (correct D),0.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,mBART-50,qwen1.5b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,mBART-50,qwen1.7b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,helsinki,llama1b,None (correct D),0.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,helsinki,qwen1.5b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,helsinki,qwen1.7b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-distilled-600M,llama1b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-distilled-600M,qwen1.5b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-distilled-600M,qwen1.7b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_low,llama1b,None (correct D),0.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_low,qwen1.5b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_low,qwen1.7b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_medium,llama1b,B (correct D),0.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_medium,qwen1.5b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_medium,qwen1.7b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-1.3B,llama1b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-1.3B,qwen1.5b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,nllb-200-1.3B,qwen1.7b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_high,llama1b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_high,qwen1.5b,D (correct D),1.0
luke1,uw-174322-mcq,8,mcq,文本甲 1:11,谁在圣殿向人物甲显现？,An angel of the Master A.,llm_prompt_high,qwen1.7b,D (correct D),1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,google_word_by_word,llama1b,He was not afraid.,0.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,google_word_by_word,qwen1.5b,He heard it.,0.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,google_word_by_word,qwen1.7b,Person A accepted the angel's comfort and was no longer afraid because his request was heard.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,mBART-50,llama1b,He was frightened.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,mBART-50,qwen1.5b,He was terrified and frightened.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,mBART-50,qwen1.7b,Person A was fearful and frightened upon seeing the angel.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,helsinki,llama1b,He was startled and frightened.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,helsinki,qwen1.5b,Panicked and fearful,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,helsinki,qwen1.7b,Person A was frightened and fearful.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,nllb-200-distilled-600M,llama1b,He was terrified.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,nllb-200-distilled-600M,qwen1.5b,He was terrified and afraid.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,nllb-200-distilled-600M,qwen1.7b,Person A was frightened and fear came upon him.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,llm_prompt_low,llama1b,"Do not be afraid, Person A; your request has been heard. Your wife Person B will bear you a son, and you shall name him Person C.",0.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_low,qwen1.5b,He was shocked and seized by fear.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_low,qwen1.7b,Person A was shocked and filled with fear.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,llm_prompt_medium,llama1b,Not afraid,0.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_medium,qwen1.5b,Person A was startled.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_medium,qwen1.7b,Person A was frightened and afraid.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,nllb-200-1.3B,llama1b,Do not be afraid.,0.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,nllb-200-1.3B,qwen1.5b,He was frightened and troubled.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,nllb-200-1.3B,qwen1.7b,Person A was terrified upon seeing the angel.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,llm_prompt_high,llama1b,Do not be afraid.,0.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_high,qwen1.5b,Person A was frightened and afraid.,1.0
luke1,uw-174323-open,9,open,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_high,qwen1.7b,Person A was frightened and afraid.,1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,google_word_by_word,llama1b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,google_word_by_word,qwen1.5b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,google_word_by_word,qwen1.7b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,mBART-50,llama1b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,mBART-50,qwen1.5b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,mBART-50,qwen1.7b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,helsinki,llama1b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,helsinki,qwen1.5b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,helsinki,qwen1.7b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,nllb-200-distilled-600M,llama1b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,nllb-200-distilled-600M,qwen1.5b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,nllb-200-distilled-600M,qwen1.7b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,llm_prompt_low,llama1b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_low,qwen1.5b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_low,qwen1.7b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,llm_prompt_medium,llama1b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_medium,qwen1.5b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_medium,qwen1.7b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,nllb-200-1.3B,llama1b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,nllb-200-1.3B,qwen1.5b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,nllb-200-1.3B,qwen1.7b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲如何对天使反应？,He was troubled and afraid.,llm_prompt_high,llama1b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_high,qwen1.5b,C (correct C),1.0
luke1,uw-174323-mcq,10,mcq,文本甲 1:12,人物甲对天使的反应如何？,He was troubled and afraid.,llm_prompt_high,qwen1.7b,C (correct C),1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,google_word_by_word,llama1b,Do not be afraid; your request has been heard. Your wife will bear you a son and you will name him.,1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,google_word_by_word,qwen1.5b,"Don't be afraid, Person A; your Request A has been heard.",1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,google_word_by_word,qwen1.7b,"The angel said: 'Do not be afraid, Person A; your request has been heard. Your wife Person B will bear you a son, and you shall name him Person C.'",1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,mBART-50,llama1b,"Your prayer has been heard; your wife Person B will bear you a son, and you shall name him Person C.",1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,mBART-50,qwen1.5b,"Do not be afraid, my prayer has been heard.",0.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,mBART-50,qwen1.7b,"The angel said to Person A: 'Do not be afraid, your prayer has been heard, your wife will bear you a son, and you shall name him Person C.'",1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,helsinki,llama1b,You will have a son.,1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,helsinki,qwen1.5b,"Do not fear, your Request A has come",0.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,helsinki,qwen1.7b,"The angel told him: Zechariah, do not fear, your request has been granted. Your wife Elizabeth will bear a son named John.",1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,nllb-200-distilled-600M,llama1b,You shall name him Person C.,0.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,nllb-200-distilled-600M,qwen1.5b,"Do not be afraid, because your requests have been heard.",0.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,nllb-200-distilled-600M,qwen1.7b,"The angel said to Person A: 'Do not be afraid, because your request has been heard. Your wife Person B will bear a son, and you shall name him Person C.'",1.0
luke1,uw-174324-open,11,open,文本甲 1:13,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,llm_prompt_low,llama1b,"Do not be afraid; your request has been heard. Your wife Person B will bear you a son, and you shall name him Person C.",1.0
