chapter,method,item_index,id,passage_reference,q_type,question,standard_answer,score_range,models_disagree,llama 1b_score,llama 1b_answer,llama 1b_choice,1.5b_score,1.5b_answer,1.5b_choice,1.7b_score,1.7b_answer,1.7b_choice
1,llm_prompt_low,20,uw-174329-mcq,文本甲 1:27,mcq,六个月后，使者乙访问了谁？,A virgin named Person D.,1.0,True,0.0,,,1.0,一位名叫人物丁的童贞女。,C,1.0,一位名叫人物丁的童贞女。,C
1,llm_prompt_low,21,uw-174330-open,文本甲 1:31,open,人物丁会发生什么事？,"She will bear a son, Person F.",0.0,False,1.0,他将成为尊者甲的儿子。,,1.0,怀孕生一个儿子,,1.0,人物丁将怀孕生子并获得王位,
1,llm_prompt_low,22,uw-174330-mcq,文本甲 1:31,mcq,人物丁会发生什么事？,"She will bear a son, Person F.",1.0,True,0.0,她将成为一位皇后。,D,1.0,她将怀孕生下一个儿子，人物己。,B,1.0,她将怀孕生下一个儿子，人物己。,B
1,llm_prompt_low,23,uw-174331-open,文本甲 1:33,open,孩子将做什么？,Reign over Ancestor B's descendants forever.,1.0,True,0.0,他将作先祖。,,1.0,永远作先祖乙后裔的王,,1.0,这个孩子将继承王位，统治永不终结的国度。,
1,llm_prompt_low,24,uw-174331-mcq,文本甲 1:33,mcq,孩子将做什么？,Reign over Ancestor B's descendants forever.,0.0,False,1.0,永远统治祖先乙的后代。,A,1.0,永远统治祖先乙的后裔。,A,1.0,永远统治祖先乙的后裔。,A
1,llm_prompt_low,25,uw-174332-open,文本甲 1:35,open,人物丁将如何以童贞女身份怀孕？,Spirit A will come upon her.,0.0,False,1.0,天使回答：“灵甲要临到你，尊者甲能力要蔽庇你，因此将要生的圣者要称为至高者甲的儿子。连你亲戚人物乙老年怀孕，她被说不能生的已怀六个月。”,,1.0,因至高者的能力遮蔽她,,1.0,人物丁通过灵甲的临在，以童贞女的身份受孕。,
1,llm_prompt_low,26,uw-174332-mcq,文本甲 1:35,mcq,人物丁如何以童贞女身份怀孕？,Spirit A will come upon her.,1.0,True,0.0,,,1.0,灵甲将降临她身上,D,1.0,灵甲将降临她身上,D
1,llm_prompt_low,27,uw-174333-open,文本甲 1:35 (#2),open,圣婴是谁的儿子？,Son of Most High A.,0.0,False,1.0,至高者甲的儿子,,1.0,至高者甲的儿子,,1.0,至高者甲的儿子,
1,llm_prompt_low,28,uw-174333-mcq,文本甲 1:35 (#2),mcq,圣婴是谁的儿子？,Son of Most High A.,1.0,True,1.0,至高者甲的儿子,A,1.0,神的儿子,A,0.0,君王甲的儿子,D
1,llm_prompt_low,29,uw-174335-open,文本甲 1:41,open,当人物丁问候人物乙时，人物乙的宝宝做了什么？,Leaped in her womb.,0.0,False,1.0,婴孩跳动,,1.0,孩子跳动,,1.0,孩子跳动,
1,llm_prompt_low,30,uw-174335-mcq,文本甲 1:41,mcq,当人物丁问候人物乙时，人物乙的宝宝做了什么？,Leaped in her womb.,0.0,False,1.0,在腹中跳跃,B,1.0,在她的子宫里跳跃,B,1.0,在她的子宫里跳跃,B
1,llm_prompt_low,31,uw-174336-open,文本甲 1:42,open,人物乙说谁是蒙福的？,Person D and her baby.,1.0,True,0.0,甲,,1.0,妇女中你和你所怀的孩子,,0.0,人物乙自己,
1,llm_prompt_low,32,uw-174336-mcq,文本甲 1:42,mcq,人物乙说谁是蒙福的？,Person D and her baby.,1.0,True,0.0,,,1.0,人物丁和她的孩子,A,1.0,人物丁和她的孩子,A
1,llm_prompt_low,33,uw-174339-open,文本甲 1:63,open,人物甲写了什么关于孩子的名字？,His name is Person C.,0.0,False,1.0,他名叫人物丙。,,1.0,他写出孩子的名字,,1.0,孩子的名字是人物丙,
1,llm_prompt_low,34,uw-174339-mcq,文本甲 1:63,mcq,人物甲写了什么关于孩子的名字？,His name is Person C.,1.0,True,0.0,他的名字是人物甲,B,1.0,他的名字是人物丙,A,1.0,他的名字是人物丙,A
1,llm_prompt_low,35,uw-174340-open,文本甲 1:64,open,写完名字后人物甲发生了什么？,He spoke and praised Most High A.,0.0,False,1.0,他被称赞至高者甲,,1.0,口开了，开始说话赞美至高者甲,,1.0,他恢复了说话能力并开始赞美至高者甲。,
1,llm_prompt_low,36,uw-174340-mcq,文本甲 1:64,mcq,人物甲写完名字后发生了什么？,He spoke and praised Most High A.,0.0,False,1.0,他说话并赞美神,C,1.0,他说话并赞美神,C,1.0,他说话并赞美神,C
1,llm_prompt_low,37,uw-174341-open,文本甲 1:66,open,大家对孩子有什么认识？,The Master A's hand was with him.,0.0,False,0.0,马上他的口开了，舌头也松了，能说话称赞至高者甲。,,0.0,孩子将成为有特殊地位的人,,0.0,人们意识到孩子可能成为什么样的人。,
1,llm_prompt_low,38,uw-174341-mcq,文本甲 1:66,mcq,大家对孩子有什么认识？,The Master A's hand was with him.,1.0,True,0.0,他将成为一位伟大的王,D,1.0,主的手与他同在,B,1.0,主的手与他同在,B
1,llm_prompt_low,39,uw-174342-open,文本甲 1:68,open,至高者甲完成了什么，使人物甲赞美？,Redemption for his people.,1.0,True,0.0,应当称颂 主人甲,,1.0,至高者赎回了他的百姓,,1.0,至高者甲赎回百姓并兴起救恩的角,
1,llm_prompt_low,40,uw-174342-mcq,文本甲 1:68,mcq,至高者甲完成了什么，使人物甲赞美？,Redemption for his people.,1.0,True,0.0,,,1.0,为他的子民带来了救赎,A,1.0,为他的子民带来了救赎,A
1,llm_prompt_low,41,uw-174343-open,文本甲 1:77,open,人物甲预言人物丙会帮助人们知道什么？,How to be saved through forgiveness.,1.0,True,0.0,servant of the Lord.,,1.0,救赎与罪得赦,,1.0,人物甲预言人物丙会帮助人们得救。,
1,llm_prompt_low,42,uw-174343-mcq,文本甲 1:77,mcq,人物甲预言人物丙会帮助人们知道什么？,How to be saved through forgiveness.,1.0,True,0.0,,,1.0,如何通过宽恕得救,A,1.0,如何通过宽恕得救,A
1,llm_prompt_low,43,uw-174344-open,文本甲 1:80,open,人物丙在哪里长大和居住？,In the wilderness.,1.0,True,0.0,黑暗里,,1.0,旷野,,1.0,旷野,
1,llm_prompt_low,44,uw-174344-mcq,文本甲 1:80,mcq,人物丙在哪里长大和居住？,In the wilderness.,0.0,False,1.0,在旷野,C,1.0,在旷野,C,1.0,在旷野,C
1,mBART-50,1,uw-174316-open,文本甲 1:4,open,文本甲为什么写他的记述？,To assure Recipient A of certainty.,0.0,False,0.0,2 他们就是从前人、是目击者、是传言的仆人、交给我们。,,0.0,因为他本人从一开始就仔细地研究了一切。,,0.0,文本甲写记述是因为他仔细研究了所有东西。,
1,mBART-50,2,uw-174316-mcq,文本甲 1:4,mcq,文本甲为什么写他的记述？,To assure Recipient A of certainty.,1.0,True,0.0,,,1.0,为了使收信者甲确信无疑。,B,1.0,为了使收信者甲确信无疑。,B
1,mBART-50,3,uw-174317-open,文本甲 1:6,open,人物甲和人物乙为什么是义人？,They walked blamelessly in commandments.,1.0,True,0.0,"人物甲和人物乙因为人物乙不能怀孕,而且他们都很年老。",,1.0,因为他们遵从主人甲的命令。,,1.0,人物甲和人物乙因遵从主人甲的命令且无罪而成为义人。,
1,mBART-50,4,uw-174317-mcq,文本甲 1:6,mcq,为什么人物甲和人物乙被认为是义人？,They walked blamelessly in commandments.,1.0,True,0.0,,,1.0,他们无可指摘地遵守了诫命。,D,1.0,他们无可指摘地遵守了诫命。,D
1,mBART-50,5,uw-174318-open,文本甲 1:7,open,人物甲和人物乙为什么没有孩子？,Person B was unable to bear.,0.0,False,1.0,人物乙不能怀孕。,,1.0,人物乙不能怀孕。,,1.0,人物乙不能怀孕且年老导致人物甲和人物乙没有孩子。,
1,mBART-50,6,uw-174318-mcq,文本甲 1:7,mcq,人物甲和人物乙为什么没有孩子？,Person B was unable to bear.,0.0,False,1.0,人物乙不能生育。,D,1.0,人物乙不能生育。,D,1.0,人物乙不能生育。,D
1,mBART-50,7,uw-174322-open,文本甲 1:11,open,谁在圣殿向人物甲显现？,An angel of the Master A.,1.0,True,0.0,主人甲,,0.0,使者乙,,1.0,主人甲的使者乙,
1,mBART-50,8,uw-174322-mcq,文本甲 1:11,mcq,谁在圣殿向人物甲显现？,An angel of the Master A.,1.0,True,0.0,,,1.0,主的天使。,D,1.0,主的天使。,D
1,mBART-50,9,uw-174323-open,文本甲 1:12,open,人物甲如何对天使反应？,He was troubled and afraid.,0.0,False,1.0,惊惶,,1.0,惊恐起来，吓得惊惶。,,1.0,人物甲看见天使后惊恐并惊惶。,
1,mBART-50,10,uw-174323-mcq,文本甲 1:12,mcq,人物甲如何对天使反应？,He was troubled and afraid.,0.0,False,1.0,他感到惊恐并害怕。,C,1.0,他感到不安和害怕。,C,1.0,他感到不安和害怕。,C
1,mBART-50,11,uw-174324-open,文本甲 1:13,open,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,1.0,True,1.0,"你的祷告已经听见了,你的妻子人物乙将给你生一个儿子,你要叫他人物丙。",,0.0,不要害怕，我的祷告已经听见了。,,1.0,天使对人物甲说：“不要害怕，你的祷告已经听见了，你的妻子将给你生一个儿子，你要叫他人物丙。”,
1,mBART-50,12,uw-174324-mcq,文本甲 1:13,mcq,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,0.0,False,1.0,不要害怕；人物乙将生一个儿子。,C,1.0,不要害怕；人物乙将怀孕生子。,C,1.0,不要害怕；人物乙将怀孕生子。,C
1,mBART-50,13,uw-174325-open,文本甲 1:16,open,人物丙将为族群甲做什么？,Turn them back to Most High A.,1.0,True,0.0,他将为他们做主事。,,0.0,他必在主人甲眼中为大。,,1.0,人物丙将族群甲中的许多人归到至高者那里。,
1,mBART-50,14,uw-174325-mcq,文本甲 1:16,mcq,人物丙将为族群甲做什么？,Turn them back to Most High A.,0.0,False,1.0,使他们归向上帝。,D,1.0,使他们转向神。,D,1.0,使他们转向神。,D
1,mBART-50,15,uw-174326-open,文本甲 1:17,open,人物丙的作为将为哪种人预备？,A people prepared for the Master A.,1.0,True,0.0,天使对人物甲说：我是使者丙。,,0.0,将预备主人甲。,,1.0,人物丙的行为将预备被天使告知福音的人。,
1,mBART-50,16,uw-174326-mcq,文本甲 1:17,mcq,人物丙的作为将为哪种人预备？,A people prepared for the Master A.,0.0,False,1.0,一支为主预备的民众。,D,1.0,一群为主预备的人。,D,1.0,一群为主预备的人。,D
1,mBART-50,17,uw-174328-open,文本甲 1:20,open,因不信，人物甲发生了什么？,He would not speak until birth.,1.0,True,0.0,18 人物甲发生了被天使拒绝。,,1.0,他不信使者乙的话，必定在他们所定的时候实现。,,1.0,人物甲因不信天使的福音而遭遇了无法说话的后果。,
1,mBART-50,18,uw-174328-mcq,文本甲 1:20,mcq,因不信，人物甲发生了什么？,He would not speak until birth.,0.0,False,0.0,,,0.0,暂时失明。,C,0.0,被逐出圣殿。,D
1,mBART-50,19,uw-174329-open,文本甲 1:27,open,六个月后，使者乙访问了谁？,A virgin named Person D.,1.0,True,1.0,人物丁,,1.0,人物丁。,,0.0,人物乙,
1,mBART-50,20,uw-174329-mcq,文本甲 1:27,mcq,六个月后，使者乙访问了谁？,A virgin named Person D.,1.0,True,0.0,田野里的牧羊人。,D,1.0,一位名叫人物丁的童贞女。,C,1.0,一位名叫人物丁的童贞女。,C
1,mBART-50,21,uw-174330-open,文本甲 1:31,open,人物丁会发生什么事？,"She will bear a son, Person F.",0.0,False,0.0,你将被赐予父君王甲的宝座。,,0.0,人物丁将成为至高者甲的儿子。,,0.0,人物丁感到不安，不知问候内容,
1,mBART-50,22,uw-174330-mcq,文本甲 1:31,mcq,人物丁会发生什么事？,"She will bear a son, Person F.",1.0,True,0.0,,,1.0,她将怀孕生下一个儿子，人物己。,B,1.0,她将怀孕生下一个儿子，人物己。,B
1,mBART-50,23,uw-174331-open,文本甲 1:33,open,孩子将做什么？,Reign over Ancestor B's descendants forever.,1.0,True,1.0,他的王国永远不会结束。,,0.0,他将成为神的儿子，长大成就高尚的儿子。,,1.0,这个孩子会被称为“人物己”并继承王位。,
1,mBART-50,24,uw-174331-mcq,文本甲 1:33,mcq,孩子将做什么？,Reign over Ancestor B's descendants forever.,1.0,True,0.0,,,1.0,永远统治祖先乙的后裔。,A,1.0,永远统治祖先乙的后裔。,A
1,mBART-50,25,uw-174332-open,文本甲 1:35,open,人物丁将如何以童贞女身份怀孕？,Spirit A will come upon her.,0.0,False,1.0,天使回答说，灵甲必临到你们身上。,,1.0,灵甲必临到你们身上。,,1.0,天使通过特殊手段使人物丁以童贞女身份受孕，尽管她无法怀孕，但圣人仍得以诞生。,
1,mBART-50,26,uw-174332-mcq,文本甲 1:35,mcq,人物丁如何以童贞女身份怀孕？,Spirit A will come upon her.,1.0,True,0.0,她将祈祷奇迹,B,0.0,她会祈求奇迹,B,1.0,灵甲将降临她身上,D
1,mBART-50,27,uw-174333-open,文本甲 1:35 (#2),open,圣婴是谁的儿子？,Son of Most High A.,1.0,True,1.0,至高者甲的儿子,,0.0,灵甲是尊者甲的儿子。,,1.0,圣婴是至高者甲的儿子。,
1,mBART-50,28,uw-174333-mcq,文本甲 1:35 (#2),mcq,圣婴是谁的儿子？,Son of Most High A.,1.0,True,1.0,至高者甲的儿子,A,0.0,君王甲的儿子,D,0.0,君王甲的儿子,D
1,mBART-50,29,uw-174335-open,文本甲 1:41,open,当人物丁问候人物乙时，人物乙的宝宝做了什么？,Leaped in her womb.,0.0,False,0.0,婴儿跳进了她的怀里,,0.0,婴儿跳进她的怀里。,,0.0,婴儿跳进了她的怀里,
1,mBART-50,30,uw-174335-mcq,文本甲 1:41,mcq,当人物丁问候人物乙时，人物乙的宝宝做了什么？,Leaped in her womb.,0.0,False,1.0,在腹中跳跃,B,1.0,在她的子宫里跳跃,B,1.0,在她的子宫里跳跃,B
1,mBART-50,31,uw-174336-open,文本甲 1:42,open,人物乙说谁是蒙福的？,Person D and her baby.,1.0,True,0.0,人物丁,,1.0,妇女和生下的孩子。,,1.0,人物乙说“妇女”和“将生下的孩子”是有福的。,
1,mBART-50,32,uw-174336-mcq,文本甲 1:42,mcq,人物乙说谁是蒙福的？,Person D and her baby.,1.0,True,0.0,人物甲和人物乙,C,0.0,人物戊和人物丁,B,1.0,人物丁和她的孩子,A
1,mBART-50,33,uw-174339-open,文本甲 1:63,open,人物甲写了什么关于孩子的名字？,His name is Person C.,1.0,True,0.0,人物甲写了人物丙。,,0.0,赞美至高者甲,,1.0,人物甲写了孩子最初的名字“人物丙”,
1,mBART-50,34,uw-174339-mcq,文本甲 1:63,mcq,人物甲写了什么关于孩子的名字？,His name is Person C.,0.0,False,0.0,他的名字是人物甲,B,0.0,他的名字是君王甲,D,0.0,他的名字是人物甲,B
1,mBART-50,35,uw-174340-open,文本甲 1:64,open,写完名字后人物甲发生了什么？,He spoke and praised Most High A.,1.0,True,0.0,他的父亲被惊讶,,1.0,他立刻开口，舌头松开，开始说赞美至高者甲。,,1.0,人物甲写完名字后舌头松开，开始赞美至高者甲。,
1,mBART-50,36,uw-174340-mcq,文本甲 1:64,mcq,人物甲写完名字后发生了什么？,He spoke and praised Most High A.,1.0,True,0.0,,,1.0,他说话并赞美神,C,1.0,他说话并赞美神,C
1,mBART-50,37,uw-174341-open,文本甲 1:66,open,大家对孩子有什么认识？,The Master A's hand was with him.,1.0,True,1.0,他是神灵的儿子,,0.0,惊奇,,1.0,孩子被至高者救赎。,
1,mBART-50,38,uw-174341-mcq,文本甲 1:66,mcq,大家对孩子有什么认识？,The Master A's hand was with him.,1.0,True,0.0,他将成为一位伟大的王,D,1.0,主的手与他同在,B,1.0,主的手与他同在,B
1,mBART-50,39,uw-174342-open,文本甲 1:68,open,至高者甲完成了什么，使人物甲赞美？,Redemption for his people.,1.0,True,0.0,主人甲族群甲的 至高者甲，称颂他。,,1.0,救他们。,,1.0,至高者甲在殿里立了拯救的角,
1,mBART-50,40,uw-174342-mcq,文本甲 1:68,mcq,至高者甲完成了什么，使人物甲赞美？,Redemption for his people.,1.0,True,0.0,,,1.0,为他的子民带来了救赎,A,1.0,为他的子民带来了救赎,A
1,mBART-50,41,uw-174343-open,文本甲 1:77,open,人物甲预言人物丙会帮助人们知道什么？,How to be saved through forgiveness.,0.0,False,0.0,人甲预言人乙能帮助人们认识自己。,,0.0,我们将被引导向和平的道路。,,0.0,人物丙会帮助人们知道光明,
1,mBART-50,42,uw-174343-mcq,文本甲 1:77,mcq,人物甲预言人物丙会帮助人们知道什么？,How to be saved through forgiveness.,1.0,True,0.0,,,1.0,如何通过宽恕得救,A,1.0,如何通过宽恕得救,A
1,mBART-50,43,uw-174344-open,文本甲 1:80,open,人物丙在哪里长大和居住？,In the wilderness.,0.0,False,1.0,旷野,,1.0,他住在旷野里。,,1.0,旷野里,
1,mBART-50,44,uw-174344-mcq,文本甲 1:80,mcq,人物丙在哪里长大和居住？,In the wilderness.,0.0,False,1.0,在旷野,C,1.0,在旷野,C,1.0,在旷野,C
1,nllb-200-1.3B,1,uw-174316-open,文本甲 1:4,open,文本甲为什么写他的记述？,To assure Recipient A of certainty.,1.0,True,0.0,从起初目睹并作道的仆人所传给我们的。,,0.0,为了证明所教导的话是真的。,,1.0,文本甲写记述是为了向收信者甲传达他研究的内容，即所教导的话是真的。,
1,nllb-200-1.3B,2,uw-174316-mcq,文本甲 1:4,mcq,文本甲为什么写他的记述？,To assure Recipient A of certainty.,0.0,False,1.0,为了确保收信者甲的确定性。,B,1.0,为了使收信者甲确信无疑。,B,1.0,为了使收信者甲确信无疑。,B
